id,comic_name,writer_name,publisher,publication_magazine,publish_number,publish_status,duration,img_url,rating
562,ちょっと江戸まで,津田雅美,白泉社,LaLa,全6巻,完結済,"2009 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51ZRX9677rL.jpg,3.32
563,なかじまなかじま,西炯子,白泉社,MELODY,全3巻,完結済,"2012 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51fgOfX5rlL.jpg,3.32
564,お前は俺を殺す気か,シギサワカヤ,白泉社,楽園,全5巻,完結済,"2013 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51ZnIP2fpNL.jpg,3.32
565,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!!,草野紅壱,双葉社,WEBコミックアクション,全12巻,完結済,"2009 〜 2016",https://images-na.ssl-images-amazon.com/images/I/411RmaigaBL.jpg,3.32
566,Dreams,"川三番地 七三太朗",講談社,"週刊少年マガジン マガジンSPECIAL",全71巻,完結済,"1996 〜 2017",https://images-na.ssl-images-amazon.com/images/I/314SNN73SAL.jpg,3.32
567,戦国妖狐,水上悟志,マッグガーデン,月刊コミックブレイド,全17巻,完結済,"2008 〜 2016",https://images-na.ssl-images-amazon.com/images/I/5167zngnKjL.jpg,3.32
568,暗黒女子,"秋吉理香子 兄崎ゆな",双葉社,,全2巻,完結済,"2017 〜 2017",https://images-na.ssl-images-amazon.com/images/I/519yjAhfW7L.jpg,3.32
569,さんさん録,こうの史代,双葉社,漫画アクション,全2巻,完結済,"2006 〜 2006",https://images-na.ssl-images-amazon.com/images/I/415DF4HGBPL.jpg,3.32
570,博多っ子純情,長谷川法世,中央公論社,,全5巻,完結済,"1990 〜 1990",,3.32
571,パレス・メイヂ,久世番子,白泉社,花とゆめ,7巻,連載中,"2013 〜 ",https://images-na.ssl-images-amazon.com/images/I/51D1nFtKbiL.jpg,3.32
572,EDEN,定広美香,青磁ビブロス,,全3巻,完結済,"1990 〜 1993",,3.32
573,まもって守護月天!,桜野みねね,エニックス,月刊少年ガンガン,全11巻,完結済,"1997 〜 2000",,3.31
574,ただいまのうた,ふじもとゆうき,白泉社,ザ花とゆめ,全7巻,完結済,"2009 〜 2014",https://images-na.ssl-images-amazon.com/images/I/31SVVH62YVL.jpg,3.31
575,吸血鬼すぐ死ぬ,盆ノ木至,秋田書店,週刊少年チャンピオン,13巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Ab6N0rXjL.jpg,3.31
576,うちの猫,"浪花愛 巣田祐里子",ラポート,,全3巻,完結済,"1998 〜 1999",,3.31
577,ジェノサイダー,"秋吉宣宏 宮崎摩耶",徳間書店,コミックゼノン,全4巻,完結済,"2014 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51ZKfIlCmfL.jpg,3.31
578,ウツボラ,中村明日美子,太田出版,マンガ・エロティクス・エフ,全2巻,完結済,"2010 〜 2012",https://images-na.ssl-images-amazon.com/images/I/41mQeCke7wL.jpg,3.31
579,レストアガレージ251,次原隆二,新潮社,週刊コミックバンチ,全33巻,完結済,"2001 〜 2010",https://images-na.ssl-images-amazon.com/images/I/616ygYZCQKL.jpg,3.31
580,平成よっぱらい研究所,二ノ宮知子,祥伝社,"FEEL YOUNG",全1巻,完結済,"1996 〜 1996",https://images-na.ssl-images-amazon.com/images/I/21RAN8MQW1L.jpg,3.31
581,お伽もよう綾にしき,ひかわきょうこ,白泉社,MELODY,全5巻,完結済,"2005 〜 2009",https://images-na.ssl-images-amazon.com/images/I/51RZS5A4JAL.jpg,3.31
582,パチスロひとり旅,"奥田渓竜 名波誠",ガイドワークス,,全16巻,完結済,"2001 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51PYLsq8B1L.jpg,3.31
583,左ききのエレン,かっぴー,ナンバーナイン,,巻,連載中," 〜 ",,3.31
584,かつみ,矢口高雄,朝日ソノラマ,,全2巻,完結済,"1985 〜 1985",,3.31
585,ペルソナ,池田さとみ,主婦と生活社,,全1巻,完結済,"1992 〜 1992",,3.31
586,"GIRL FRIENDS",森永みるく,双葉社,コミックハイ!,全5巻,完結済,"2007 〜 2010",https://images-na.ssl-images-amazon.com/images/I/51M9AxNpGbL.jpg,3.31
587,ツーリング・エクスプレス,河惣益巳,白泉社,花とゆめ,全28巻,完結済,"1982 〜 1999",https://images-na.ssl-images-amazon.com/images/I/31lv63pIKrL.jpg,3.31
588,あんハピ♪,琴慈,芳文社,まんがタイムきららフォワード,全10巻,完結済,"2013 〜 2019",https://images-na.ssl-images-amazon.com/images/I/51I5pxDnAiL.jpg,3.3
589,ゴールデン・デイズ,高尾滋,白泉社,花とゆめ,全8巻,完結済,"2005 〜 2008",https://images-na.ssl-images-amazon.com/images/I/51KTMTJE6BL.jpg,3.3
590,セカンドバージン,尾崎衣良,小学館,,全1巻,完結済,"2015 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51bk8u3UcLL.jpg,3.3
591,子連れ狼,"小池一夫 小島剛夕",小池書院,,全28巻,完結済,"1995 〜 1996",,3.3
592,魔女の下僕と魔王のツノ,もち,スクウェア・エニックス,月刊少年ガンガン,10巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/61EVyvwZ7TL.jpg,3.3
593,14歳の恋,水谷フーカ,白泉社,楽園,9巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/51yxMo1tp%2BL.jpg,3.3
594,銀色のハーモニー,柊あおい,集英社,りぼん,全7巻,完結済,"1990 〜 1993",https://images-na.ssl-images-amazon.com/images/I/21HW00KS1WL.jpg,3.3
595,かりあげクン,植田まさし,双葉社,まんがタウン,63巻,連載中,"1981 〜 ",https://images-na.ssl-images-amazon.com/images/I/21KRPEYTY1L.jpg,3.3
596,女子かう生,若井ケン,双葉社,漫画アクション,9巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Bqsb3q-4L.jpg,3.3
597,銀牙伝説WEEDオリオン,高橋よしひろ,日本文芸社,週刊漫画ゴラク,全30巻,完結済,"2009 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51dIVAwY0BL.jpg,3.3
598,ポルノグラファー,丸木戸マキ,祥伝社,,全1巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51bXridNkSL.jpg,3.29
599,けんえん。,"風越洞 壱村仁",マッグガーデン,月刊コミックブレイドアヴァルス,全8巻,完結済,"2015 〜 2019",https://images-na.ssl-images-amazon.com/images/I/51whCPUvyaL.jpg,3.29
600,超人高校生たちは異世界でも余裕で生き抜くようです!,"海空りく 山田こたろ さくらねこ",スクウェア・エニックス,ガンガンONLINE,8巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51GxrltqjCL.jpg,3.29
601,"Spotted Flower",木尾士目,白泉社,楽園,3巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51%2By63MvznL.jpg,3.29
602,マイガール,佐原ミズ,新潮社,週刊コミックバンチ,全5巻,完結済,"2007 〜 2010",https://images-na.ssl-images-amazon.com/images/I/5153tmw7utL.jpg,3.29
603,TWIN,六田登,小学館,週刊ヤングサンデー,全5巻,完結済,"1987 〜 1989",https://images-na.ssl-images-amazon.com/images/I/41NC3BRK1SL.jpg,3.29
604,麻酔科医ハナ,"松本克平 なかお白亜",双葉社,漫画アクション,6巻,連載中,"2008 〜 ",https://images-na.ssl-images-amazon.com/images/I/51vcgUCV39L.jpg,3.29
605,ワールドエンブリオ,森山大輔,少年画報社,ヤングキングアワーズ,全13巻,完結済,"2006 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51VSWHWNF6L.jpg,3.29
606,そろえてちょうだい?,いくえみ綾,祥伝社,"FEEL YOUNG",5巻,連載中,"2010 〜 ",https://images-na.ssl-images-amazon.com/images/I/51TWZvHRM9L.jpg,3.29
607,若林くんが寝かせてくれない,音井れこ丸,双葉社,漫画アクション,全5巻,完結済,"2016 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51nudKznX0L.jpg,3.28
608,旧約聖書,藤原カムイ,白泉社,,全1巻,完結済,"2007 〜 2007",https://images-na.ssl-images-amazon.com/images/I/514LwdAlJ0L.jpg,3.28
609,セントールの悩み,村山慶,徳間書店,月刊COMICリュウ,18巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Ni3L2wGOL.jpg,3.28
610,あひるの王子さま,森永あい,角川書店,月刊Asuka,全6巻,完結済,"2001 〜 2003",https://images-na.ssl-images-amazon.com/images/I/51GP40AYFYL.jpg,3.28
611,聖徳太子,池田理代子,創隆社,,全7巻,完結済,"1991 〜 1994",,3.28
612,結婚しようよ,七月みりん,徳間書店,,全3巻,完結済,"1990 〜 1991",,3.28
613,ゆめの守人,潮見知佳,白泉社,別冊花とゆめ,全4巻,完結済,"2014 〜 2016",https://images-na.ssl-images-amazon.com/images/I/61KyoG3qjGL.jpg,3.28
614,プピポー!,押切蓮介,ソフトバンククリエイティブ,フレックスコミックス,全3巻,完結済,"2008 〜 2009",https://images-na.ssl-images-amazon.com/images/I/51skExVHRWL.jpg,3.28
615,ティアドロップ,ふみづき綾人,主婦と生活社,,全1巻,完結済,"1992 〜 1992",https://images-na.ssl-images-amazon.com/images/I/51MfOxsY8rL.jpg,3.28
616,空気の底,手塚治虫,講談社,,全1巻,完結済,"1981 〜 1981",https://images-na.ssl-images-amazon.com/images/I/21RZE0WBBVL.jpg,3.28
617,外見至上主義,T.Jun,"LINE WEBTOON",LINEマンガ,巻,連載中," 〜 ",,3.28
618,KINGS,朔田浩美,ソニー・マガジンズ,,全1巻,完結済,"2001 〜 2001",,3.28
619,エリア51,久正人,新潮社,月刊コミック@バンチ,全15巻,完結済,"2011 〜 2017",https://images-na.ssl-images-amazon.com/images/I/619fWJlfMjL.jpg,3.28
620,ナイツ&マジック,"天酒之瓢 加藤拓弐 黒銀",スクウェア・エニックス,ヤングガンガン,9巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51bBZTiY3TL.jpg,3.28
621,悪い男,櫻美ありさ,白泉社,,全1巻,完結済,"1997 〜 1997",https://images-na.ssl-images-amazon.com/images/I/31afUsQGvgL.jpg,3.28
622,花のあすか組!,高口里純,角川書店,月刊Asuka,全27巻,完結済,"1987 〜 1995",https://images-na.ssl-images-amazon.com/images/I/51ZMnWmxvZL.jpg,3.28
623,KAPPEI,若杉公徳,白泉社,ヤングアニマル,全6巻,完結済,"2012 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51Q5w2eORLL.jpg,3.28
624,アルト,こいおみなと,講談社,月刊少年シリウス,全2巻,完結済,"2007 〜 2008",https://images-na.ssl-images-amazon.com/images/I/51upvsoIyiL.jpg,3.28
625,BARレモン・ハート,古谷三敏,双葉社,漫画アクション,34巻,連載中,"1986 〜 ",https://images-na.ssl-images-amazon.com/images/I/214V9JWMTNL.jpg,3.27
626,ひきだしにテラリウム,九井諒子,イースト・プレス,MATOGROSSO,全1巻,完結済,"2013 〜 2013",https://images-na.ssl-images-amazon.com/images/I/61obyYmX59L.jpg,3.27
627,アダムとイブ,"池上遼一 山本英夫",小学館,ビッグコミックスペリオール,全2巻,完結済,"2016 〜 2016",https://images-na.ssl-images-amazon.com/images/I/61JLr3e0LiL.jpg,3.27
628,うらめしや,魔木子,双葉社,,全26巻,完結済,"2001 〜 2019",https://images-na.ssl-images-amazon.com/images/I/51-WUstJqzL.jpg,3.27
629,オセロ,原のり子,集英社クリエイティブ,,全1巻,完結済,"2009 〜 2009",https://images-na.ssl-images-amazon.com/images/I/51L0E5z6wRL.jpg,3.27
630,モノクローム・ファクター,空廼カイリ,マッグガーデン,月刊コミックブレイド,全11巻,完結済,"2005 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51Q9Z106SNL.jpg,3.27
631,硬派銀次郎,本宮ひろ志,集英社,月刊少年ジャンプ,全9巻,完結済,"1976 〜 1979",https://images-na.ssl-images-amazon.com/images/I/51Xd30tUMKL.jpg,3.27
632,鬼斬り十蔵,せがわまさき,講談社,,全4巻,完結済,"1999 〜 2000",https://images-na.ssl-images-amazon.com/images/I/2143GZQP75L.jpg,3.27
633,エンド・オブ・ザ・ワールド,岡崎京子,祥伝社,,全1巻,完結済,"1994 〜 1994",https://images-na.ssl-images-amazon.com/images/I/51hBAjaOCwL.jpg,3.27
634,ここはグリーン・ウッド,那州雪絵,白泉社,花とゆめ,全11巻,完結済,"1987 〜 1991",https://images-na.ssl-images-amazon.com/images/I/312-uB76S7L.jpg,3.27
635,栄光なき天才たち,"森田信吾 伊藤智義",集英社,週刊ヤングジャンプ,全17巻,完結済,"1987 〜 1993",https://images-na.ssl-images-amazon.com/images/I/518XxABlxhL.jpg,3.27
636,クロノクルセイド,森山大輔,角川書店,ドラゴンエイジ,全8巻,完結済,"1999 〜 2004",https://images-na.ssl-images-amazon.com/images/I/6105A62WWKL.jpg,3.27
637,緋の稜線,佐伯かよの,秋田書店,,全25巻,完結済,"1987 〜 1999",,3.27
638,セブンティウイザン,タイム涼介,新潮社,くらげバンチ,全5巻,完結済,"2017 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51-ieGtX%2BaL.jpg,3.26
639,はんなりギロリの頼子さん,あさのゆきこ,徳間書店,ぜにょん,6巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51eQnj1AEwL.jpg,3.26
640,謝男,板垣恵介,日本文芸社,週刊漫画ゴラク,全3巻,完結済,"2012 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51p8d96wxkL.jpg,3.26
641,海の御先,文月晃,白泉社,ヤングアニマル,全15巻,完結済,"2007 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51q9wv74GLL.jpg,3.26
642,小さなお茶会,猫十字社,白泉社,花とゆめ,全2巻,完結済,"2000 〜 2000",https://images-na.ssl-images-amazon.com/images/I/415CADD83FL.jpg,3.26
643,ぼくらのへんたい,ふみふみこ,徳間書店,月刊COMICリュウ,全10巻,完結済,"2012 〜 2016",https://images-na.ssl-images-amazon.com/images/I/518ntIYXEIL.jpg,3.26
644,シュマリ,手塚治虫,小学館,,全4巻,完結済,"1976 〜 1976",,3.26
645,分校の人たち,山本直樹,太田出版,ぽこぽこ,2巻,連載中,"2013 〜 ",https://images-na.ssl-images-amazon.com/images/I/41kAP1yEMlL.jpg,3.26
646,エリカ,楠本哲,少年画報社,ヤングキング,全1巻,完結済,"2014 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51Rsgo2kmsL.jpg,3.26
647,禁じられた遊び,,芳文社,,全1巻,完結済,"2001 〜 2001",,3.26
648,"DRAGON VOICE",西山優里子,講談社,週刊少年マガジン,全11巻,完結済,"2001 〜 2003",https://images-na.ssl-images-amazon.com/images/I/21MM6Q172BL.jpg,3.26
649,イティハーサ,水樹和佳,集英社,ぶーけ,全15巻,完結済,"1987 〜 1999",https://images-na.ssl-images-amazon.com/images/I/21CTHC4SH6L.jpg,3.26
650,ファラオの墓,竹宮恵子,小学館,少女コミック(Sho-Comi),全8巻,完結済,"1975 〜 1976",https://images-na.ssl-images-amazon.com/images/I/51ksgTH2qNL.jpg,3.26
651,新宿セブン,"観月昴 奥道則",日本文芸社,"週刊漫画ゴラク 漫画ゴラクスペシャル",9巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/51ZVVdar63L.jpg,3.26
652,クレオパトラ,"井上恵美子 北鏡太",講談社,,全1巻,完結済,"1984 〜 1984",,3.26
653,蓮次,永松潔,廣済堂出版,,全1巻,完結済,"1986 〜 1986",,3.26
654,百万畳ラビリンス,たかみち,少年画報社,ヤングコミック,全2巻,完結済,"2015 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51k8AScUz4L.jpg,3.26
655,星空のカラス,モリエサトシ,白泉社,花とゆめ,全8巻,完結済,"2013 〜 2016",https://images-na.ssl-images-amazon.com/images/I/515i-F-ZMzL.jpg,3.26
656,魍魎の揺りかご,三部けい,スクウェア・エニックス,ヤングガンガン,全6巻,完結済,"2010 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51s8E9ILawL.jpg,3.25
657,おいらんガール,響ワタル,白泉社,,全5巻,完結済,"2010 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51EO2J1GuSL.jpg,3.25
658,ヴィーナス綺想曲,西形まい,白泉社,花とゆめ,全5巻,完結済,"2006 〜 2008",https://images-na.ssl-images-amazon.com/images/I/51H68RR7HWL.jpg,3.25
659,Jの総て,中村明日美子,太田出版,マンガ・エロティクス・エフ,全3巻,完結済,"2004 〜 2006",https://images-na.ssl-images-amazon.com/images/I/41Odt4PiPGL.jpg,3.25
660,千本桜,"石見翔子 一斗まる 黒うさP WhiteFlame",KADOKAWA/アスキー・メディアワークス,MIKU-Pack,2巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51XE5W-0MsL.jpg,3.25
661,監督不行届,安野モヨコ,祥伝社,,全1巻,完結済,"2005 〜 2005",https://images-na.ssl-images-amazon.com/images/I/31BG03YX2HL.jpg,3.25
662,ライオン,"さだやす圭 矢島正雄",ぶんか社,,全1巻,完結済,"1986 〜 1986",,3.25
663,いとしのエリー,高見まこ,集英社,,全20巻,完結済,"1984 〜 1988",https://images-na.ssl-images-amazon.com/images/I/51AX7LCa0gL.jpg,3.25
664,ふしぎなメルモ,手塚治虫,講談社,,全1巻,完結済,"1984 〜 1984",https://images-na.ssl-images-amazon.com/images/I/21PMJ5CKAZL.jpg,3.25
665,750ライダー,石井いさみ,秋田書店,週刊少年チャンピオン,全50巻,完結済,"1976 〜 1985",https://images-na.ssl-images-amazon.com/images/I/515eWfsTrML.jpg,3.25
666,球場ラヴァーズ,石田敦子,少年画報社,ヤングキング,全6巻,完結済,"2010 〜 2012",https://images-na.ssl-images-amazon.com/images/I/51Nc9AYszSL.jpg,3.24
667,武蔵,本宮ひろ志,集英社クリエイティブ,,全2巻,完結済,"1990 〜 1990",https://images-na.ssl-images-amazon.com/images/I/21NHYMXH3GL.jpg,3.24
668,シニカル・ヒステリー・アワー,玖保キリコ,白泉社,LaLa,全14巻,完結済,"1984 〜 1995",,3.24
669,打姫オバカミーコ,片山まさゆき,竹書房,近代麻雀,全15巻,完結済,"2004 〜 2010",https://images-na.ssl-images-amazon.com/images/I/211GGTXD4BL.jpg,3.24
670,同じ月を見ている,土田世紀,小学館,週刊ヤングサンデー,全7巻,完結済,"1998 〜 2000",https://images-na.ssl-images-amazon.com/images/I/21AGEGW887L.jpg,3.24
671,魔法少女特殊戦あすか,"深見真 刻夜セイゴ 田村尚也",スクウェア・エニックス,月刊ビッグガンガン,11巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/61b8sJJhNWL.jpg,3.24
672,うちの妻ってどうでしょう?,福満しげゆき,双葉社,漫画アクション,全7巻,完結済,"2008 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51LBoIrjddL.jpg,3.24
673,オネエな彼氏とボーイッシュ彼女,コガシロウ,ホーム社,マーガレットchannel,5巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Cl994DFwL.jpg,3.24
